date,platform,title,company,location,link,status
2026-01-30 09:10:54,Indeed,AGENTE EXCELÊNCIA AO CLIENTE - AZULCENTER SP,Azul Linhas Aéreas Brasileiras,"São Paulo, SP",https://br.indeed.com/rc/clk?jk=8eb1a45e6a68d8d2&bb=xrUH8-2ji71ULqavrS7X5WUNzTWBBLZCMuE641wOiieXyMx_RJidAwG6sagBresYbK1jupmJenFndvGWGGY2MS1MaRwC1IEjdXGF_LVDZY0UsS8R6g1QFWrt3-9HAIvqra7kDQCwmPObDSOqK6pdQXVeZDZNwtrj&xkcb=SoBv67M3nHfbLEyQ8h0MbzkdCdPP&fccid=32d92aa19d035f9c&vjs=3,ALREADY_APPLIED_ON_SITE
2026-01-30 09:11:50,Indeed,Auxiliar de Classe | Jandira,Rede Decisão,"Jandira, SP",https://br.indeed.com/rc/clk?jk=c63e2eefeb959029&bb=xrUH8-2ji71ULqavrS7X5XhulJkFcHBmKXmJEr-fgDgE5JOfelf7lXpua5HCne1f5biICfuIcIyLK6kM4M_6Px7xyVdrmGiVBFG4ZPkLoKONNRAyrBK7oCXDfj4ua9nv3Fnf0nWHpK3n5nQ6f9_RibWcvkpK1llN&xkcb=SoAy67M3nHfbLEyQ8h0CbzkdCdPP&fccid=0168cd7599ab2d6e&vjs=3,ALREADY_APPLIED_ON_SITE
2026-01-30 09:33:22,LinkedIn,"Estágio Finanças
Estágio Finanças with verification",Hyundai Motor Company,"São Paulo, São Paulo, Brasil (Híbrido)",https://www.linkedin.com/jobs/view/4366744685/?eBP=CwEAAAGcDtMtOhIKY73Iy7aVKUTyE1jio3B0pSfvqwAc6BUXiZ4FWemypjsqxXdm-1tgI8NXszw_XuLsVbg0gsXTGEX2I3bvK7xczB_CTYOzlIHp9y5f_2YcvCX19NmJbdpwosVp79zw5p0K1eKY_hfOxJBkNW5qzImZFqA1WSMUYyVG4h7M6pCMO3pAmMBYBVCQ7KTyxOR3SG5UlbrYDBjKjJgJMWlicPgGZFaev5KwmfBSbs9Fn67ZVwfSA-kalEl1rIKYN36oh-AlWpungzXM2xU_zhslq8kje1OlaBVaz2Tbv_aKDFPp0sP6nsHprFCLHUZoGUk3QGJ3NA3hCteRfK_pma0MN_4abC_jpiHGOKSC6OPTFKsFgx7oTy20bhT7ffo82-TI6zNjHutwKpDsmO0hmycxLdDndUpy3a7duJW-aEkFo0GCENCN8JcQE4BVgtW52TfxElZsuzabs_wmg_KWp7a1GWYDo41D6Uqv39TAchOURubhmH82Br8qaW9o4PT5ioIdQdWFYz2GiyauIcd06WtKLZxJT1C8pZiveQ&refId=RwbhkgVr0%2BEysaBF1b4L0A%3D%3D&trackingId=HwIkBgSADcNX3rA%2FckutJw%3D%3D&trk=flagship3_search_srp_jobs,ALREADY_APPLIED_ON_SITE
2026-01-30 09:33:46,LinkedIn,"Estágio em Backoffice
Estágio em Backoffice",Nelogica,"São Paulo, São Paulo, Brasil (Presencial)",https://www.linkedin.com/jobs/view/4356223187/?eBP=BUDGET_EXHAUSTED_JOB&refId=RwbhkgVr0%2BEysaBF1b4L0A%3D%3D&trackingId=UPVA5T3jLYjLzcSwjbhRcw%3D%3D&trk=flagship3_search_srp_jobs,ALREADY_APPLIED_ON_SITE
2026-01-30 09:34:08,LinkedIn,"Financeiro
Financeiro",Alyancy Logística,São Paulo e Região (Presencial),https://www.linkedin.com/jobs/view/4356780171/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=RwbhkgVr0%2BEysaBF1b4L0A%3D%3D&trackingId=8JTm7CxoXQ4SOZY8MrgY5w%3D%3D&trk=flagship3_search_srp_jobs,ALREADY_APPLIED_ON_SITE
2026-01-30 09:35:35,LinkedIn,"Especialista em Atendimento e Negociação
Especialista em Atendimento e Negociação",Anttecipe,"São Paulo, São Paulo, Brasil (Presencial)",https://www.linkedin.com/jobs/view/4356407574/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=RwbhkgVr0%2BEysaBF1b4L0A%3D%3D&trackingId=RphZgK9yhSIXb4sBb76bLQ%3D%3D&trk=flagship3_search_srp_jobs,ALREADY_APPLIED_ON_SITE
2026-01-30 09:37:37,Indeed,LWSA | Especialista em Planejamento Financeiro | Foco em People Costs | Híbrido,LWSA,"São Paulo, SP",https://br.indeed.com/rc/clk?jk=52b242803eb9d10f&bb=5GvRYA0W8QOJcyWIvVORUw4zbgrNC7YVwSHC58pD9kGs1krReDaRnfifCAsVUomNR7_D60gsdWSMUIwex-t0GqqMF6YDjPzu2bjt0XDqK9fI5ISuwlCQ-2jK-hkRKUvV-7fhNGoTVsdXtvi1dODz6w%3D%3D&xkcb=SoB867M3nHSU1KSwix0MbzkdCdPP&fccid=48890d399caf8b72&vjs=3,ALREADY_APPLIED_ON_SITE
2026-01-30 10:02:47,LinkedIn,"Estagiário(a)Financeiro
Estagiário(a)Financeiro",Vitacon,"São Paulo, São Paulo, Brasil (Presencial)",https://www.linkedin.com/jobs/view/4354074801/?eBP=CwEAAAGcDuuZYB9GA619qsXp8ONOuqFS0xJmNzh8hRfGoopo9JKov529Apy2g0SvtUzrEAXDJap3c-jyjBWoM0VC4iS4Z1U3yXnOPgtwWruL6f8xM-0Uo10FWAVFzOFT3h-Zkc-MuXzeArnUGCK_X-mDhTvper6Nw1lbUyUSSeYRutub3JSanF9I0ez_j-c0CRc9hxtuu24QDfXa_MiqFk1yJ-RMpqMr0AMmfLbHV5UxufY3uvD9XIg4XEpavuLHsVbCW4EnPFRjyn_OvEzLTHCk-MjJ6oUjdtLisdnQypPaOSoaEzlZqUFlev0zX3urDr0E2AVa762CfAm37-w11SH6aJ0fMqfiW9MkuqPXBkhgn2rKqVNDObcH0o_F2rJpJJPeijbHOSLmtlFabYQ9lqDdLduvZwpeOEmCAm3uLpV6O48XuK94POASSNfiJbu5CL4MQ0FEVuX1g-usjARQkWHCxccE8KUCCTb7pmSrVsk4TgKWUTXQfvilhWa11CW5anDrZn1qsg&refId=fxRjF9aK2UChUgtWYDrkWA%3D%3D&trackingId=qlWWhjub5%2FmEZas58bhQMQ%3D%3D&trk=flagship3_search_srp_jobs,ALREADY_APPLIED_ON_SITE
2026-01-30 10:03:10,LinkedIn,"Estágio em CRM
Estágio em CRM",ICL Group,"São Paulo, Brasil (Híbrido)",https://www.linkedin.com/jobs/view/4358520542/?eBP=CwEAAAGcDuuZYHvettAhkDRZAR4pNuR0yQti0pqodHpT01vlmInrPvUAAajzVqFINaJy9XrKDoIjeXqPwIIiQMgTEGNjp5QRpjTBJVUpMGtooqvrXWrw76LvqfJd-zD639TrjYiSjVnYqDsBbw8HtJTQeD-tAz2UiAJ1rdCawMrgMDwkFbeZTMY5kfBGYBW5MzhPAw016q2oMFdkh0MbvfjyvIlDbiA73TTzJ6xUfaaJVU7DxrYY2eaKalZrDGRSXsp5hYW0ALK8TPDHp6tgygVseJD1uCwFs-5QyVxuqB9I83sdP3BW6m9qJKwB7qVCA7qojEzaOGdgCkVZYLwXqRJpvRKRx1p8ko8wIsIoeLq1OcdcvcTkU4qskIin845L1vQ0H4aO-lGG9cwNqrOSD4Pszse4Yy1sSmDBLNMsGj4f_VQwbFnJf-0OGND06nP1z4x377OeFZyt2pVyywJwtrSdvLR7Zr4cfho6eqvdtVxoUtsugh5NkTFud_jfx0Ictu_5oHs&refId=fxRjF9aK2UChUgtWYDrkWA%3D%3D&trackingId=lYNKumB7k4Skz6weRHSxEQ%3D%3D&trk=flagship3_search_srp_jobs,ALREADY_APPLIED_ON_SITE
2026-01-30 10:03:33,LinkedIn,"Assistente administrativo
Assistente administrativo with verification",Kontik Business Travel,"São Paulo, São Paulo, Brasil (Presencial)",https://www.linkedin.com/jobs/view/4330587888/?eBP=CwEAAAGcDuuZYKXhM93EYeIFg-JQ2Ktsg2wRrQgE4UXNfgL1Gaeyv-Du8yors0dKw70ijMccG1coOP75q0ptsU0woWxvELLt-rPH6blhOq6i6xx4MlN67pWP1QuO8HqYpZ7Mukg1IG8Uzo1E-A-Yr6kWrMPIxcNLKfs03MkYevRO1auRpfF8Zec1lZ3aCKOCokiKBsj71XcyxWfuJuvpJygP81dakOoR5m5F34WvxZSLMZZotaE2Aor2FZXuE5Bkth26TwRrbfrr5LJX09RdEG2P7APZRWz6eBfu7Rnl5Fs4APwxZbhdSZRJNAdh0D-OpjzBC4v-XXs6vVHQfjWxxkLSkudUeJesbfPY3pWy9xPZ-Q5c4iolE9DEnuO7V8mkeLjItOvXbTUNWJT9s8SYhsARh-6_Iy52slcZ542TnAguQvMo9W-P7PVYRZ431sqKr_F_BxWSogvXyhAjRruTLQD0l7l5dJM40ch6JXgtRfvSPrlgAozhWlTMpF5NCnL2Qx-eGSsFEcsrSzh2Nu-Yvabm2Y-i29q-xA&refId=fxRjF9aK2UChUgtWYDrkWA%3D%3D&trackingId=JUWpjALUULbGPOS5LwRXCQ%3D%3D&trk=flagship3_search_srp_jobs,ALREADY_APPLIED_ON_SITE
2026-01-30 10:03:54,LinkedIn,"Estágio - SDR
Estágio - SDR",Mirae Asset (Brasil) CCTVM Ltda,São Paulo e Região (Presencial),https://www.linkedin.com/jobs/view/4331920212/?eBP=CwEAAAGcDuuZYDn9CRqHLYrbAdCyGKH1yllpcuHU4wUqOE8-3a211UBDnfzvBipxpiqs5EBdXkf6biZIJ4Nv1vuUEqnm2beujcgNrZ1XdWClRoZomMkdwkzUC6pxv3ot4WbXEXH_BB4u46RiYZ2Jk0dz8Su37WB6fJVLcza_VYhi0-tczLLRnO73zBnYrBxc02fAnKr165d0BoXjSVQGM0ZYLJdeph2yRU8tbWQzy7yF9K8_i_0ub0kcNroCd0LTO7vlYv4Ptk4bN1vHskB9q8tltm0vr2znBsKRirj3MhAwG_AMN7ZoxyqQhYYSGVgilnKDddYkw5AchB_zzJFi0rrWL8V_stuuor6uMP2W9ZIyKhAQPBvap-Jw7Ti9x0yDqvwL60EOWPMR4gpAe3p02rtN3uXUEAddYWDxM3n5S2f6Z0iaSOO9i3VxRy7vElnT65KFYVYNUz1xpL-j2P0BLxOKd9GMbYfvp4SaWcerg-l4derDu5tUGItMMOQBRXuniiNwprgpTy24&refId=fxRjF9aK2UChUgtWYDrkWA%3D%3D&trackingId=qJnTTbbo2rtQAIz%2Bj4vluw%3D%3D&trk=flagship3_search_srp_jobs,ALREADY_APPLIED_ON_SITE
2026-01-30 10:04:19,LinkedIn,"Estagiário Financeiro
Estagiário Financeiro with verification",CEVA Logistics,"Monções, São Paulo, Brasil (Híbrido)",https://www.linkedin.com/jobs/view/4352070718/?eBP=CwEAAAGcDuuZYBUJUcP0dg0UqcFoJMkoTT6p03uN4JilksEo28sUJ6Ydl_VRFpX77_7I0BT0sE5eIUiQjzdr2wf52lumUNEc9LEowgoEqLxdGcIE5hP_u_RAZjDUyjj3t2b_fKdrlsm4jsboHklvrMlhLDfKIEedPX6ZFUbxjiP_42BnjC_mmLT08_2mOvcFVf-cFuGgTCgCJqedOt0EMU5lOlD9XEB1NSo9ktjeloPqVKwxaUJLcMJLHalAEuo5jVv_POIBnUwBUtmuWAWUBPkDjdpprcSTl_v0qMBy0oxiErof5-6SBh1WqP-vXeTdTqw4HKAzNPUA6Y4EeHeU5jxQvy5gmAZIgfP_GVKCh0O7qUR5qp-2v6WZDvGFmLD3Wkcmai-gkNhQIRK1CBFfaTgM2vJWVi7jDihQVoIMp34kID2OrADo2MCRFKK_SFtam4K3uK0R2LbZV5ZyfYDbFfs7oAYmYhA3I4vZPLqOlz3_EgPeK0JZnvGNKiGv3GSJzP7MgRs&refId=fxRjF9aK2UChUgtWYDrkWA%3D%3D&trackingId=RApwa%2BsYj7BsnXAwtNrlIg%3D%3D&trk=flagship3_search_srp_jobs,ALREADY_APPLIED_ON_SITE
2026-01-30 10:04:39,LinkedIn,"Estagiário
Estagiário with verification",Kantar IBOPE Media,"São Paulo, São Paulo, Brasil (Híbrido)",https://www.linkedin.com/jobs/view/4354418952/?eBP=CwEAAAGcDuuZYFyN07tGDnyUUV7Z-mvVwJx7O0kgalEh-_-hHpq3C4Bl3P52rRu2XLz7sXBGCEyZOm-LloLdI9S6JUxlsHoy4neEgQc0inCx5f7sCzqCZU8qAjFRqajAI2Dcn1mwbUuOwQ6mp2xJwRSxJXwSEg0lNn6jc87pTu4tuOYOLjS8bQr9HY5gcGfQb-AgQfPh1yVXlxxArSXCGWFnMQUJQaksq8dtH5_eJGNhhctsjLK48_iYlg8Q8JtiIKM3Tk-K2WvKlL-NUw3Jdgw23VNBeV-JjLLqEK7hzU5wZ5g2YUB90K4_0bhVkff-boFYhhhERjL7-mpzllhPP9mkk0lQMsbefyjHYPbiu6q1JOxLCf2vCwQZ7-5sap7pUtpjTZSh2FU6T-NX-23uD3UUzvG-2SbSE8ErkWp1fG8n2vZlfwidsfkE1FMoohexiwmc-OXNSRC8lLjXzIqJY__TFzyKQtF0z2ZxohqN9AHdaKHNcWUufaICPA6Gr5mdwbHWnbe0RxUV6RU&refId=fxRjF9aK2UChUgtWYDrkWA%3D%3D&trackingId=%2F1M7cnCCrh1kgsIJzb2IBQ%3D%3D&trk=flagship3_search_srp_jobs,ALREADY_APPLIED_ON_SITE
2026-01-30 10:05:28,Indeed,Assistente de Departamento Pessoal,Resolve Serviços Empresariais Ltda.,"São José dos Campos, SP",https://br.indeed.com/rc/clk?jk=18fbc5ddb1f56d3c&bb=5jvUwjKxOVwDusHE1qQJ5YsKGusyCXfVgwGJLePE24ccfXQxlwvN2j1E9uc6sX-gWLHhdnn3MNHjevDOWucc7DpF48JNwgCLOp9i83tJLGe6WiY_YdjM_dnhnV7BhbC45ZPYOEL1wfS6Z0PPsVFlrWHBvt1348SJ&xkcb=SoBa67M3nHVRTDy-7p0LbzkdCdPP&fccid=3cd7fc9336d9680f&cmp=Resolve-Servi%25C3%25A7os-Empresariais-Ltda.&ti=Assistente+De+Departamento+Pessoal&vjs=3,ALREADY_APPLIED_ON_SITE
2026-01-30 10:05:55,Indeed,Estágio Jurídico,Midea Carrier,"São Paulo, SP",https://br.indeed.com/rc/clk?jk=81052d8667c2f033&bb=5jvUwjKxOVwDusHE1qQJ5atf5R-2AS3za9u8OepTbqkZn9FlpCa36LiR2nWyepezGcr0-R0eNxKI2fLcgMtyfW25vPbFBwUPpPNSmGsQ1UK1zGh4GO7IT4600WZpnRA3C2TCVmB8Ng4on93V6pf0Cg4mjvk7zldb&xkcb=SoBz67M3nHVRTDy-7p0JbzkdCdPP&fccid=b8f3887524b0fb15&vjs=3,ALREADY_APPLIED_ON_SITE
2026-01-30 10:33:27,LinkedIn,"Assistente de Cobrança (Temporário)
Assistente de Cobrança (Temporário) with verification",Seguros Unimed,"São Paulo, São Paulo, Brasil (Híbrido)",https://www.linkedin.com/jobs/view/4356511419/?eBP=CwEAAAGcDwbE3be5O06K6fBLmteHY76TrONZlGP7FO8uxtjJIhJ7JqKvsfy6rju_gDgHxXkpESPApUFiRhdoCwEx0M7JxOoo2qVSQRJEGeyExWRn1sLrC6dGDmakWP_gUz7LibUf84hge_DO0sFPrKPjwYSspOzwWF_P9mdRyuR1StPGui_rNMDcYxImODwOUgpF5SXIbNhgyB6s-cechzL4iVE0tBmUOn8ghULeSY6Tp4-6vxo2iiRBd2YcwiKXRfAPv4ZOMJ3pGeYmqxna2CQtufyFchcip4Kilhgnwh7ij9NGXyr9ORUe2Z720PwcwiCfMlteF_jzChTSYmbDy6-X6OfEfe58qJW8WKR2bq2xmtsyD9lh2tSCxkz_rvz3ie7mHuRFeMDCx1Owu7BauFU97NMUSLsiHPzmt83LI1szVSczo-W7G1kC8k_I5WPdi3GHkVMTvXuPOK7NjQNSdCEIOweVYhnOJIV-EyeIyhpkPWOu1Ni2R5SztRkJzgQOdcCZ2uFhIMl6rAcdCL3BPMs6ri0HY1ByhrTQj8cJgV-h9eyB&refId=LuIVUBSUj%2BRI00IK8J%2FekQ%3D%3D&trackingId=v7iniDBXKP0Q9R56ZKW4Zw%3D%3D&trk=flagship3_search_srp_jobs,ALREADY_APPLIED_ON_SITE
2026-01-30 10:33:53,LinkedIn,"Estagiário
Estagiário with verification",J&T Express Brasil,"São Paulo, São Paulo, Brasil (Presencial)",https://www.linkedin.com/jobs/view/4346607044/?eBP=CwEAAAGcDwbE3TVvk1n4licGmmZ0eTyzXWuWRDRkGPbMTg2dT_UYfEMYS9x-ELzxcYgBkt-WABBO9V7X4vUOtC0OedRfgEB7Y9rfFpXP5ZdfnAZNPUOuYfu_7aGSg051_zWH5TfWF-2HmdnBWnA0b-wKYYUJHx8WDmdr8V8w9ExZmQrNlU0_uYGrw0HutbPvcDLuw_mLrDKJpoBvk_q9RH2CpN2cpUyJyiUrGP1Pz66CmSnfvcR1QPo5pv6DeKeHTJZOJN8nUkZJvWSQnREPk9a7bfzDhoU6bPolgXo0ZAi_yVPNBWBazX75grLMUZmCClmvZTT_vszbk0WEoqkGrRuRSVxx4NbdFJP8jQKttmvIGA_9cwoATOI1Do1zo4TE9_k-a3KSwW_w6ZnrI5Gcg7J3R5uu5c_bFNdM7F73Vvv2_aZo720eOIW7bG2KZGnJUqz5aTV6YUMAoJLMyeAUpzHfKeTJZBZ1GzYY58uhIIT3Edv3hr8cY1XFo9tqTNFIrf8TeJ1sNBg8XwVU96-abH3IBhjb27C2R63qWk4w25i49bS472PtX81gDUMTVA&refId=LuIVUBSUj%2BRI00IK8J%2FekQ%3D%3D&trackingId=QZ8y%2FznLVSnfZL0uSsHwXQ%3D%3D&trk=flagship3_search_srp_jobs,ALREADY_APPLIED_ON_SITE
2026-01-30 10:34:15,LinkedIn,"Estagiário de serviços ao cliente
Estagiário de serviços ao cliente with verification",Control iD,Brasil (Remoto),https://www.linkedin.com/jobs/view/4366370379/?eBP=CwEAAAGcDwbE3dXRaMyhef09c1hvt0pjGE0WCoAjZS6WelWRvHbmusnpUNe2GOOYtz6mnwX9xnFlKsIy04c_XzytlJsGKPggop0jOBc0_4WkWeTcTUbB8qZ0IgbI4-p38vGl4pBeh7lWCGnxdq9RLCHpFIx6IAZyDNUm0wKrw0SuZ-BEAa8PO4b5sYt0TqdHJJFW_Eof8eFJZ2F3GQhJXkfUijdQreNpY6M_ciz7rN1Fv0K55uQqvtyjUbxEOWSazu1Xp4s8VAdIxiuHwSjpO7FmH5zhad2A0snCdkRQ6qv_kyOgpnrjrvn44lcYv1ii-A1Hg94PQ6xARUh4pWN5bWopJRNVqomLEWZCEsOKfjxk5jL8wcmKQIg6p0P2N9RjNH_Z-4faFYZbx-dbCw2VMe8yYiH1m5WSggV6Ew7KRSAgj3DYbIIFPgOZKwXUgWiZ1T3h8q5H8Nj5Mio9i00atuL3xmXn8FW4JeF5o9bsryBzraPMvLKjeWW3_8ZTT_9aIYu6qKSvsIZcX3yOm6XOwvu7CQqZsVP4KLtnl4hK1Hl_WI67JOsqDVUhvDVlOUQg&refId=LuIVUBSUj%2BRI00IK8J%2FekQ%3D%3D&trackingId=u%2FyWZDatC34XMaHjdwEiyQ%3D%3D&trk=flagship3_search_srp_jobs,ALREADY_APPLIED_ON_SITE
2026-01-30 10:34:38,LinkedIn,"Pessoa Assistente Customer Success
Pessoa Assistente Customer Success with verification",Dimensa Tecnologia,São Paulo e Região (Híbrido),https://www.linkedin.com/jobs/view/4355926234/?eBP=CwEAAAGcDwbE3cda2-JH_KZnZYt7XMUs6uSEXXXcmE3h932v-YS7ctUOH4C4x_WJHeSHMaVzsFczY5vmQc1d7jbtSfJNAItGy79iTNY-k_7eY4E1Ov7FdM18wHQYBoiAxfUND9l5v1HhX2jyfM9yDPf0KSisWlXk2rb5OIl2bBcg22yH4Weq42DG8UwWpP5tOEkShOH9ugG2IqJ9jn00ufvC4UVYVgI23S7EUkkBpldBSGsPbxlFeSlMSe1uM_uvn89wnsjqXgLMCa-Sqf309mgSzdIsGm974OzijcmULTUezedwdfG0SdR_p5-5R8XunFhu-CX3FG8GD124nqwWW0g-2CFSRV66QdSf8o2ps_ZQYjlLKRrlr6QiUTROuyU1obGsqa5Q5PcAoN1g4xyoBHZi1EiQtedsFEVbm69YkSl-Y7oXdQ_9Tz4cW-0ALtGR8B3WJQSKcAtov4j9rT47CwWkaF2UkGhoYRvvWVb9TKit4HLK8UyIJ5nu9ElgX7Xy8HAZuFBG5j096CssDxZ9VhrQUprE7p8biVSczf8B06xqhoAESmaw0n8zAOmqn3quH2s&refId=LuIVUBSUj%2BRI00IK8J%2FekQ%3D%3D&trackingId=cBa3%2FNhL3iasU3q3UEMr8Q%3D%3D&trk=flagship3_search_srp_jobs,ALREADY_APPLIED_ON_SITE
2026-01-30 10:35:02,LinkedIn,"Estágio em Tech Recruitment
Estágio em Tech Recruitment with verification",Banco Daycoval,"São Paulo, São Paulo, Brasil (Presencial)",https://www.linkedin.com/jobs/view/4366083007/?eBP=CwEAAAGcDwbE3Yy1GGUUvU8K4pmNK78jmOKbtpymt2W1UEw7WcnZxzYuzKFhzHMd3UwEKlZPGLxcFmyEok0EfABz8M-jd1tTSPsZn5kIOVRfdi5-P2n6eKEQ3tWZxScj5nLw8pOLPRo7REi99P_aMhGGRcBWU64AWvDjOT7QTc549C2XC7KoHTYZQ8133s3i-wvyAIIuonAfyqiWGWQ2k3omhGWNwd3hEIm2FKoOUgxtXN6dJt1LkJi2rVeL2Qc4vQI75AFTS13lXAuFOExQ8QxvvKkcEDSZimpwiZG1bbjB8cFm7rX0kWAA3BjXetFR4KxheaaQjwWPUHmJgNAkZ0DlVzIgx4guMtCnQKUqZvYDMlfoY8JkuSAWsku_ssVj730EenV9Ben8buaM72sG2m1IMf3LnaKdMt7mVgZmqma0KKIUgsFIbHwMe8fr9XUDvBDjMyuNpwHh6B09g5iPcWvq2e5vuiYRK2c2jz5irYkMva9PLZRwQOzv1l69VnvvboufdINk3yfE5zkXDjnf_paFk_h89vXguLsuWwGtjjUSRg&refId=LuIVUBSUj%2BRI00IK8J%2FekQ%3D%3D&trackingId=KnOBH9fww0XH9rxF3ZShbw%3D%3D&trk=flagship3_search_srp_jobs,ALREADY_APPLIED_ON_SITE
2026-01-30 10:35:29,LinkedIn,"Estágio Administrativo
Estágio Administrativo with verification",T-Systems do Brasil,"São Bernardo do Campo, São Paulo, Brasil (Híbrido)",https://www.linkedin.com/jobs/view/4365993883/?eBP=CwEAAAGcDwbE3b73_wwfMQgJTxxxbMJ45cmIDmpMhH7F1oS0KM-qWuwj8krYcY-eRSz5RoUKwmxH_EqTIXCPnjAKF9mDD6BITvn8UR2rETnJmiRRmYBCy0yv6Ane3X2TPTrFvoDV31RhD7l1clWxs-FUQoiCVWpMEb_JHJDJxHpBUG-SaWEkHeN3fjdgikahKR1ckySBK6ohz_Pkk3ySr9Y27yOfFr35lqzeTpxanfCaOXbhveafhCHz6EwMTeeM6yMxmGSgCq5lmHcTAlnwA56fgkF-jK61BaYFtgkGXW6gIrPVZx5Usnq27UfM0I00CyhC2YxiQVcoTKlYJWItfymGH61KhkuNH8js4G4Lt2mk9uCS-jBT7WW17_WaYAYvgTOX58uM7B9NQ0IuUiaRyDjnTHQW97l2nEBVGLvz92-n0scVcYTMzkX0mTEBRDalLTwFc3S5uPM7OH--XcxdMwebBKowkgHExPOoziXOtb0zDpL2MciT1D8WYKqUblr00-4rzoBHaC1M4kcbKnkD_pJtHeeFUeZGPjnkUfkSuOHFjw_gVuOqZuzeKV4rKA&refId=LuIVUBSUj%2BRI00IK8J%2FekQ%3D%3D&trackingId=zgfjoyJtNGgqn2BlmVP7bQ%3D%3D&trk=flagship3_search_srp_jobs,ALREADY_APPLIED_ON_SITE
2026-01-30 10:35:52,Indeed,Auxiliar de BackOffice,GRUPO RCR,"São Paulo, SP",https://br.indeed.com/rc/clk?jk=e6904f4ab39efb5d&bb=cggjYjmka-iZnmWyNxv9bekC_fGmPz8TUOenwN2mLOUk9q0Zrl-bswdqLpvi9yloGMELatUhlf3pUNgivGpnw4jLr7hDwLnAeS6WSv_PZQoTaGX53zy8mviFrfY1j-jbKFEoiT--tEph0sg5U7gT9JyR2uEk1pKBZR8eJKFRd7Y%3D&xkcb=SoD667M3nHo4oBS6UB0KbzkdCdPP&fccid=da883e5523610444&vjs=3,ALREADY_APPLIED_ON_SITE
2026-01-30 10:36:20,Indeed,ESTÁGIO ADMINISTRATIVO,Grupo Yamaha Brasil,"São Paulo, SP",https://br.indeed.com/rc/clk?jk=86032009f120345f&bb=cggjYjmka-iZnmWyNxv9baR_uve8yF2V0vCbOSSOyj3IdI6kUUgmASI8K9UzhZeD6bp-gMIHTq6IeHDgL1RVYwvtCA7Kl0-HKzLTIv_rxpcOvXoYSFtNkFrl9591oB8jPEzGJArD8MKY32ZPsSP0yW8yiV7U7-weIzOUzMVVl3E%3D&xkcb=SoBn67M3nHo4oBS6UB0JbzkdCdPP&fccid=0f4f257f57d9c040&vjs=3,ALREADY_APPLIED_ON_SITE
2026-01-30 10:37:43,Indeed,Analista de Suporte ao Cliente Júnior,Pipeimob,"São Paulo, SP",https://br.indeed.com/rc/clk?jk=e119d0fca22fe395&bb=cggjYjmka-iZnmWyNxv9bYW7tIrfabv8jC7E3SQ5mmBVXCy-3Czzw47cVC8L0TOn8B16xswHEs1EOfhcZ6gDTiKc_lBAT9ueEcG0xngv1n_L8GG8QuXctdNPWO97OXcX612r4kHNeSiHQciG7hhpNTLlGlBuhko0bz9c3hDleto%3D&xkcb=SoDA67M3nHo4oBS6UB0MbzkdCdPP&fccid=88ed121a332ae327&vjs=3,ALREADY_APPLIED_ON_SITE
2026-01-30 11:05:50,LinkedIn,"Estagiário(a)Financeiro
Estagiário(a)Financeiro",Vitacon,"São Paulo, São Paulo, Brasil (Presencial)",https://www.linkedin.com/jobs/view/4354074801/?eBP=CwEAAAGcDyJKUTjezYp6ECVsGSrG-IOqngpJDyn8GomML9TvdjOaYmTbJ95-90n-jA8XIzM9o6mYbuTcf2BTTs7CZjeGjTAj74WjmZmn1qzu8GKgb1EJgp_XL13EfRTLWvV3IO1N03MM9-crHBHjW3KZqzuU3SLudo-t27YCrjuQ2bi_NZjwb2pz5DoBW36GW52JUDQBJdo_5RGuebX--w2GhLlj8p6FYxH_cVxr2CYxdP79C6KWNt4bdMThc84X5vzg3l5Js13K9QVlGszHKNniUeiVP-X_-2ctvXJiq_7532VytsRSRkHCBxpfOSj_s2jIGAoRPAnzi-STvMkHK3ZQF4SeamDkv3L_ezrS-BpcoSYg1K1jdV0gP0K3-Ya8aNBV0Wbg0yviea_8ioHePRTLh3EeRnRz5H2NBUasi08HhzDa8an1LQVnlwMUC4cMwz1_mAf6oKqqs4Tskp45642emffmhDc4NsBzDw4vooeTKGvdSF_OzmZ9L6xCjg5HRGdDOmYPjg&refId=pNPtMn1qPNVOtUbZEy0x7Q%3D%3D&trackingId=ZCJNCl5pdzFLxukN35IwpA%3D%3D&trk=flagship3_search_srp_jobs,ALREADY_APPLIED_ON_SITE
